path,subject,y_1s,y_2s,y_3s
dataset/dataset/chute16/cam1.avi#f64-127,16,0,0,0
dataset/dataset/chute16/cam1.avi#f80-143,16,0,0,1
dataset/dataset/chute16/cam1.avi#f96-159,16,0,0,1
dataset/dataset/chute16/cam1.avi#f112-175,16,0,1,1
dataset/dataset/chute16/cam1.avi#f128-191,16,0,1,1
dataset/dataset/chute16/cam1.avi#f144-207,16,1,1,1
dataset/dataset/chute16/cam1.avi#f160-223,16,1,1,1
dataset/dataset/chute17/cam1.avi#f0-63,17,0,0,0
dataset/dataset/chute17/cam1.avi#f16-79,17,0,0,0
dataset/dataset/chute17/cam1.avi#f32-95,17,0,0,0
dataset/dataset/chute17/cam1.avi#f48-111,17,0,0,1
dataset/dataset/chute17/cam1.avi#f64-127,17,0,0,1
dataset/dataset/chute17/cam1.avi#f80-143,17,0,1,1
dataset/dataset/chute17/cam1.avi#f96-159,17,1,1,1
dataset/dataset/chute17/cam1.avi#f112-175,17,1,1,1
dataset/dataset/chute20/cam1.avi#f0-63,20,0,0,1
dataset/dataset/chute20/cam1.avi#f16-79,20,0,0,1
dataset/dataset/chute20/cam1.avi#f32-95,20,0,1,1
dataset/dataset/chute20/cam1.avi#f48-111,20,0,1,1
dataset/dataset/chute20/cam1.avi#f64-127,20,1,1,1
dataset/dataset/chute23/cam1.avi#f0-63,23,0,0,0
dataset/dataset/chute23/cam1.avi#f16-79,23,0,0,0
dataset/dataset/chute23/cam1.avi#f32-95,23,0,0,0
dataset/dataset/chute23/cam1.avi#f48-111,23,0,0,0
dataset/dataset/chute23/cam1.avi#f64-127,23,0,0,0
dataset/dataset/chute23/cam1.avi#f80-143,23,0,0,0
dataset/dataset/chute23/cam1.avi#f96-159,23,0,0,0
dataset/dataset/chute23/cam1.avi#f112-175,23,0,0,0
dataset/dataset/chute23/cam1.avi#f128-191,23,0,0,0
dataset/dataset/chute23/cam1.avi#f144-207,23,0,0,0
dataset/dataset/chute23/cam1.avi#f160-223,23,0,0,0
dataset/dataset/chute23/cam1.avi#f176-239,23,0,0,0
dataset/dataset/chute23/cam1.avi#f192-255,23,0,0,0
dataset/dataset/chute23/cam1.avi#f208-271,23,0,0,0
dataset/dataset/chute23/cam1.avi#f224-287,23,0,0,0
dataset/dataset/chute23/cam1.avi#f240-303,23,0,0,1
dataset/dataset/chute23/cam1.avi#f256-319,23,0,0,1
dataset/dataset/chute23/cam1.avi#f272-335,23,0,1,1
dataset/dataset/chute23/cam1.avi#f288-351,23,0,1,1
dataset/dataset/chute23/cam1.avi#f304-367,23,1,1,1
dataset/dataset/chute23/cam1.avi#f320-383,23,1,1,1
