path,label,subject,dataset,pose_path,backend,frames,zero_pose_frames,mean_confidence
Subject 1/ADL/15.mp4,0,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__ADL__15.npz,yolo,64,0,0.884175
Subject 1/ADL/16.mp4,0,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__ADL__16.npz,yolo,64,0,0.848936
Subject 1/Fall/01.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__01.npz,yolo,64,14,0.595227
Subject 1/Fall/02.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__02.npz,yolo,64,34,0.399459
Subject 1/Fall/03.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__03.npz,yolo,64,0,0.872829
Subject 1/Fall/04.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__04.npz,yolo,64,0,0.883407
Subject 1/Fall/05.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__05.npz,yolo,64,0,0.824282
Subject 1/Fall/06.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__06.npz,yolo,64,0,0.765694
Subject 1/Fall/07.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__07.npz,yolo,64,0,0.838331
Subject 1/Fall/08.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__08.npz,yolo,64,0,0.818739
Subject 1/Fall/09.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__09.npz,yolo,64,0,0.564996
Subject 1/Fall/10.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__10.npz,yolo,64,0,0.747379
Subject 1/Fall/11.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__11.npz,yolo,64,0,0.858117
Subject 1/Fall/12.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__12.npz,yolo,64,0,0.782462
Subject 1/Fall/13.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__13.npz,yolo,64,0,0.765374
Subject 1/Fall/14.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__14.npz,yolo,64,0,0.586049
Subject 1/Fall/15.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__15.npz,yolo,64,0,0.835637
Subject 1/Fall/16.mp4,1,1,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_1__Fall__16.npz,yolo,64,0,0.837729
Subject 2/ADL/01.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__01.npz,yolo,64,0,0.765522
Subject 2/ADL/02.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__02.npz,yolo,64,0,0.674250
Subject 2/ADL/03.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__03.npz,yolo,64,0,0.779348
Subject 2/ADL/04.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__04.npz,yolo,64,0,0.867150
Subject 2/ADL/05.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__05.npz,yolo,64,0,0.712334
Subject 2/ADL/06.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__06.npz,yolo,64,0,0.743853
Subject 2/ADL/07.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__07.npz,yolo,64,0,0.832165
Subject 2/ADL/08.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__08.npz,yolo,64,0,0.835907
Subject 2/ADL/09.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__09.npz,yolo,64,0,0.889535
Subject 2/ADL/10.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__10.npz,yolo,64,0,0.824715
Subject 2/ADL/11.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__11.npz,yolo,64,0,0.770498
Subject 2/ADL/12.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__12.npz,yolo,64,0,0.610484
Subject 2/ADL/13.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__13.npz,yolo,64,0,0.806328
Subject 2/ADL/14.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__14.npz,yolo,64,0,0.405663
Subject 2/ADL/15.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__15.npz,yolo,64,0,0.561908
Subject 2/ADL/16.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__16.npz,yolo,64,0,0.506637
Subject 2/ADL/17.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__17.npz,yolo,64,0,0.673760
Subject 2/ADL/18.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__18.npz,yolo,64,0,0.502114
Subject 2/ADL/19.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__19.npz,yolo,64,0,0.428649
Subject 2/ADL/20.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__20.npz,yolo,64,0,0.505588
Subject 2/ADL/21.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__21.npz,yolo,64,0,0.758527
Subject 2/ADL/22.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__22.npz,yolo,64,1,0.592052
Subject 2/ADL/23.mp4,0,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__ADL__23.npz,yolo,64,0,0.912052
Subject 2/Fall/01.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__01.npz,yolo,64,0,0.719650
Subject 2/Fall/02.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__02.npz,yolo,64,24,0.460886
Subject 2/Fall/03.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__03.npz,yolo,64,6,0.526874
Subject 2/Fall/04.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__04.npz,yolo,64,23,0.449837
Subject 2/Fall/05.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__05.npz,yolo,64,8,0.579569
Subject 2/Fall/06.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__06.npz,yolo,64,0,0.628425
Subject 2/Fall/07.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__07.npz,yolo,64,2,0.687027
Subject 2/Fall/08.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__08.npz,yolo,64,0,0.674946
Subject 2/Fall/09.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__09.npz,yolo,64,2,0.537894
Subject 2/Fall/10.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__10.npz,yolo,64,1,0.304301
Subject 2/Fall/11.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__11.npz,yolo,64,0,0.613545
Subject 2/Fall/12.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__12.npz,yolo,64,0,0.674140
Subject 2/Fall/13.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__13.npz,yolo,64,12,0.453563
Subject 2/Fall/14.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__14.npz,yolo,64,4,0.670584
Subject 2/Fall/15.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__15.npz,yolo,64,0,0.808182
Subject 2/Fall/16.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__16.npz,yolo,64,0,0.742279
Subject 2/Fall/17.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__17.npz,yolo,64,0,0.783767
Subject 2/Fall/18.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__18.npz,yolo,64,0,0.754745
Subject 2/Fall/19.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__19.npz,yolo,64,0,0.669618
Subject 2/Fall/20.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__20.npz,yolo,64,0,0.877339
Subject 2/Fall/21.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__21.npz,yolo,64,0,0.729537
Subject 2/Fall/22.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__22.npz,yolo,64,0,0.722814
Subject 2/Fall/23.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__23.npz,yolo,64,0,0.734460
Subject 2/Fall/24.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__24.npz,yolo,64,0,0.889457
Subject 2/Fall/25.mp4,1,2,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_2__Fall__25.npz,yolo,64,0,0.785594
Subject 3/ADL/01.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__01.npz,yolo,64,0,0.509201
Subject 3/ADL/02.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__02.npz,yolo,64,0,0.791035
Subject 3/ADL/03.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__03.npz,yolo,64,0,0.646725
Subject 3/ADL/04.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__04.npz,yolo,64,0,0.695157
Subject 3/ADL/05.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__05.npz,yolo,64,0,0.795739
Subject 3/ADL/06.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__06.npz,yolo,64,0,0.815857
Subject 3/ADL/07.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__07.npz,yolo,64,0,0.979914
Subject 3/ADL/08.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__08.npz,yolo,64,0,0.797895
Subject 3/ADL/09.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__09.npz,yolo,64,1,0.882538
Subject 3/ADL/10.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__10.npz,yolo,64,0,0.727096
Subject 3/ADL/11.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__11.npz,yolo,64,0,0.700993
Subject 3/ADL/12.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__12.npz,yolo,64,0,0.770068
Subject 3/ADL/13.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__13.npz,yolo,64,0,0.547235
Subject 3/ADL/14.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__14.npz,yolo,64,0,0.486887
Subject 3/ADL/15.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__15.npz,yolo,64,0,0.721824
Subject 3/ADL/16.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__16.npz,yolo,64,0,0.882719
Subject 3/ADL/17.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__17.npz,yolo,64,0,0.703673
Subject 3/ADL/18.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__18.npz,yolo,64,0,0.889836
Subject 3/ADL/19.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__19.npz,yolo,64,0,0.787523
Subject 3/ADL/20.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__20.npz,yolo,64,0,0.919123
Subject 3/ADL/21.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__21.npz,yolo,64,0,0.881984
Subject 3/ADL/22.mp4,0,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__ADL__22.npz,yolo,64,0,0.802126
Subject 3/Fall/01.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__01.npz,yolo,64,0,0.680201
Subject 3/Fall/02.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__02.npz,yolo,64,1,0.336042
Subject 3/Fall/03.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__03.npz,yolo,64,0,0.568562
Subject 3/Fall/04.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__04.npz,yolo,64,1,0.455944
Subject 3/Fall/05.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__05.npz,yolo,64,0,0.361301
Subject 3/Fall/06.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__06.npz,yolo,64,0,0.564202
Subject 3/Fall/07.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__07.npz,yolo,64,0,0.473920
Subject 3/Fall/08.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__08.npz,yolo,64,3,0.298992
Subject 3/Fall/09.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__09.npz,yolo,64,3,0.356809
Subject 3/Fall/10.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__10.npz,yolo,64,2,0.559289
Subject 3/Fall/11.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__11.npz,yolo,64,0,0.776811
Subject 3/Fall/12.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__12.npz,yolo,64,1,0.681470
Subject 3/Fall/13.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__13.npz,yolo,64,0,0.796592
Subject 3/Fall/14.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__14.npz,yolo,64,0,0.570000
Subject 3/Fall/15.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__15.npz,yolo,64,7,0.441804
Subject 3/Fall/16.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__16.npz,yolo,64,1,0.430842
Subject 3/Fall/17.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__17.npz,yolo,64,2,0.448672
Subject 3/Fall/18.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__18.npz,yolo,64,0,0.465183
Subject 3/Fall/19.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__19.npz,yolo,64,4,0.567630
Subject 3/Fall/20.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__20.npz,yolo,64,2,0.484340
Subject 3/Fall/21.mp4,1,3,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_3__Fall__21.npz,yolo,64,0,0.845351
Subject 4/ADL/01.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__01.npz,yolo,64,0,0.916030
Subject 4/ADL/02.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__02.npz,yolo,64,0,0.873500
Subject 4/ADL/03.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__03.npz,yolo,64,0,0.774334
Subject 4/ADL/04.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__04.npz,yolo,64,0,0.799724
Subject 4/ADL/05.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__05.npz,yolo,64,2,0.644307
Subject 4/ADL/06.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__06.npz,yolo,64,11,0.662197
Subject 4/ADL/07.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__07.npz,yolo,64,33,0.345507
Subject 4/ADL/08.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__08.npz,yolo,64,0,0.896446
Subject 4/ADL/09.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__09.npz,yolo,64,0,0.797439
Subject 4/ADL/10.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__10.npz,yolo,64,1,0.622804
Subject 4/ADL/11.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__11.npz,yolo,64,0,0.899080
Subject 4/ADL/12.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__12.npz,yolo,64,0,0.892410
Subject 4/ADL/13.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__13.npz,yolo,64,0,0.788854
Subject 4/ADL/14.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__14.npz,yolo,64,0,0.621403
Subject 4/ADL/15.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__15.npz,yolo,64,9,0.359317
Subject 4/ADL/16.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__16.npz,yolo,64,0,0.385395
Subject 4/ADL/17.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__17.npz,yolo,64,4,0.628629
Subject 4/ADL/18.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__18.npz,yolo,64,0,0.914500
Subject 4/ADL/19.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__19.npz,yolo,64,0,0.875943
Subject 4/ADL/20.mp4,0,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__ADL__20.npz,yolo,64,0,0.937860
Subject 4/Fall/01.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__01.npz,yolo,64,5,0.599122
Subject 4/Fall/02.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__02.npz,yolo,64,4,0.601557
Subject 4/Fall/03.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__03.npz,yolo,64,3,0.429012
Subject 4/Fall/04.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__04.npz,yolo,64,15,0.452027
Subject 4/Fall/05.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__05.npz,yolo,64,0,0.895088
Subject 4/Fall/06.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__06.npz,yolo,64,9,0.590869
Subject 4/Fall/07.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__07.npz,yolo,64,2,0.708740
Subject 4/Fall/08.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__08.npz,yolo,64,8,0.665413
Subject 4/Fall/09.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__09.npz,yolo,64,0,0.717472
Subject 4/Fall/10.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__10.npz,yolo,64,11,0.534812
Subject 4/Fall/11.mp4,1,4,gmdcsa24,fall_benchmark/data/poses/yolo_pose/gmdcsa24_t64_c010/Subject_4__Fall__11.npz,yolo,64,1,0.437961
