path,video_path,subject,dataset,video_label,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,lead_seconds,y_1s,y_2s,y_3s,stage,pose_valid_ratio
Subject 1/ADL/12.mp4#f112-175,Subject 1/ADL/12.mp4,1,gmdcsa24,0,112,175,3.765632,5.883800,,,0,0,0,ADL,1.000000
Subject 1/ADL/12.mp4#f128-191,Subject 1/ADL/12.mp4,1,gmdcsa24,0,128,191,4.303579,6.421747,,,0,0,0,ADL,1.000000
Subject 1/ADL/12.mp4#f144-207,Subject 1/ADL/12.mp4,1,gmdcsa24,0,144,207,4.841527,6.959694,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f0-63,Subject 1/ADL/13.mp4,1,gmdcsa24,0,0,63,0.000000,2.124346,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f16-79,Subject 1/ADL/13.mp4,1,gmdcsa24,0,16,79,0.539517,2.663863,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f32-95,Subject 1/ADL/13.mp4,1,gmdcsa24,0,32,95,1.079033,3.203380,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f48-111,Subject 1/ADL/13.mp4,1,gmdcsa24,0,48,111,1.618550,3.742896,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f64-127,Subject 1/ADL/13.mp4,1,gmdcsa24,0,64,127,2.158066,4.282413,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f80-143,Subject 1/ADL/13.mp4,1,gmdcsa24,0,80,143,2.697583,4.821929,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f96-159,Subject 1/ADL/13.mp4,1,gmdcsa24,0,96,159,3.237099,5.361446,,,0,0,0,ADL,1.000000
Subject 1/ADL/13.mp4#f112-175,Subject 1/ADL/13.mp4,1,gmdcsa24,0,112,175,3.776616,5.900962,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f0-63,Subject 1/ADL/14.mp4,1,gmdcsa24,0,0,63,0.000000,2.133139,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f16-79,Subject 1/ADL/14.mp4,1,gmdcsa24,0,16,79,0.541750,2.674888,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f32-95,Subject 1/ADL/14.mp4,1,gmdcsa24,0,32,95,1.083499,3.216638,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f48-111,Subject 1/ADL/14.mp4,1,gmdcsa24,0,48,111,1.625249,3.758387,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f64-127,Subject 1/ADL/14.mp4,1,gmdcsa24,0,64,127,2.166998,4.300137,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f80-143,Subject 1/ADL/14.mp4,1,gmdcsa24,0,80,143,2.708748,4.841886,,,0,0,0,ADL,1.000000
Subject 1/ADL/14.mp4#f96-159,Subject 1/ADL/14.mp4,1,gmdcsa24,0,96,159,3.250497,5.383636,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f0-63,Subject 1/ADL/15.mp4,1,gmdcsa24,0,0,63,0.000000,2.130480,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f16-79,Subject 1/ADL/15.mp4,1,gmdcsa24,0,16,79,0.541074,2.671554,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f32-95,Subject 1/ADL/15.mp4,1,gmdcsa24,0,32,95,1.082148,3.212628,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f48-111,Subject 1/ADL/15.mp4,1,gmdcsa24,0,48,111,1.623223,3.753702,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f64-127,Subject 1/ADL/15.mp4,1,gmdcsa24,0,64,127,2.164297,4.294777,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f80-143,Subject 1/ADL/15.mp4,1,gmdcsa24,0,80,143,2.705371,4.835851,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f96-159,Subject 1/ADL/15.mp4,1,gmdcsa24,0,96,159,3.246445,5.376925,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f112-175,Subject 1/ADL/15.mp4,1,gmdcsa24,0,112,175,3.787520,5.917999,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f128-191,Subject 1/ADL/15.mp4,1,gmdcsa24,0,128,191,4.328594,6.459073,,,0,0,0,ADL,1.000000
Subject 1/ADL/15.mp4#f144-207,Subject 1/ADL/15.mp4,1,gmdcsa24,0,144,207,4.869668,7.000148,,,0,0,0,ADL,1.000000
Subject 1/ADL/16.mp4#f0-63,Subject 1/ADL/16.mp4,1,gmdcsa24,0,0,63,0.000000,2.133156,,,0,0,0,ADL,1.000000
Subject 1/ADL/16.mp4#f16-79,Subject 1/ADL/16.mp4,1,gmdcsa24,0,16,79,0.541754,2.674910,,,0,0,0,ADL,1.000000
Subject 1/ADL/16.mp4#f32-95,Subject 1/ADL/16.mp4,1,gmdcsa24,0,32,95,1.083508,3.216663,,,0,0,0,ADL,1.000000
Subject 1/Fall/01.mp4#f0-63,Subject 1/Fall/01.mp4,1,gmdcsa24,1,0,63,0.000000,2.130683,3.400000,1.285174,0,1,1,PRE_FALL_1_2S,1.000000
Subject 1/Fall/01.mp4#f16-79,Subject 1/Fall/01.mp4,1,gmdcsa24,1,16,79,0.541126,2.671808,3.400000,0.744048,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/01.mp4#f32-95,Subject 1/Fall/01.mp4,1,gmdcsa24,1,32,95,1.082252,3.212934,3.400000,0.202922,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/03.mp4#f0-63,Subject 1/Fall/03.mp4,1,gmdcsa24,1,0,63,0.000000,2.119676,2.500000,0.370102,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/04.mp4#f0-63,Subject 1/Fall/04.mp4,1,gmdcsa24,1,0,63,0.000000,2.140835,2.300000,0.169908,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/06.mp4#f0-63,Subject 1/Fall/06.mp4,1,gmdcsa24,1,0,63,0.000000,2.123821,2.200000,0.067423,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/16.mp4#f0-63,Subject 1/Fall/16.mp4,1,gmdcsa24,1,0,63,0.000000,2.122265,2.800000,0.673735,1,1,1,PRE_FALL_0_1S,1.000000
Subject 1/Fall/16.mp4#f16-79,Subject 1/Fall/16.mp4,1,gmdcsa24,1,16,79,0.538988,2.661253,2.800000,0.134747,1,1,1,PRE_FALL_0_1S,1.000000
Subject 2/ADL/01.mp4#f0-63,Subject 2/ADL/01.mp4,2,gmdcsa24,0,0,63,0.000000,2.111179,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f16-79,Subject 2/ADL/01.mp4,2,gmdcsa24,0,16,79,0.536173,2.647352,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f32-95,Subject 2/ADL/01.mp4,2,gmdcsa24,0,32,95,1.072345,3.183524,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f48-111,Subject 2/ADL/01.mp4,2,gmdcsa24,0,48,111,1.608518,3.719697,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f64-127,Subject 2/ADL/01.mp4,2,gmdcsa24,0,64,127,2.144690,4.255869,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f80-143,Subject 2/ADL/01.mp4,2,gmdcsa24,0,80,143,2.680863,4.792042,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f96-159,Subject 2/ADL/01.mp4,2,gmdcsa24,0,96,159,3.217035,5.328215,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f112-175,Subject 2/ADL/01.mp4,2,gmdcsa24,0,112,175,3.753208,5.864387,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f128-191,Subject 2/ADL/01.mp4,2,gmdcsa24,0,128,191,4.289380,6.400560,,,0,0,0,ADL,1.000000
Subject 2/ADL/01.mp4#f144-207,Subject 2/ADL/01.mp4,2,gmdcsa24,0,144,207,4.825553,6.936732,,,0,0,0,ADL,1.000000
