path,label,subject,dataset,pose_path,backend,frames,zero_pose_frames,mean_confidence
Subject 1/Fall/15.mp4,1,1,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_1__Fall__15.npz,rtmo,64,4,0.759515
Subject 1/Fall/16.mp4,1,1,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_1__Fall__16.npz,rtmo,64,3,0.721684
Subject 2/ADL/01.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__01.npz,rtmo,64,8,0.738245
Subject 2/ADL/02.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__02.npz,rtmo,64,10,0.749264
Subject 2/ADL/03.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__03.npz,rtmo,64,14,0.584784
Subject 2/ADL/04.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__04.npz,rtmo,64,1,0.738370
Subject 2/ADL/05.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__05.npz,rtmo,64,26,0.429603
Subject 2/ADL/06.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__06.npz,rtmo,64,17,0.549728
Subject 2/ADL/07.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__07.npz,rtmo,64,17,0.589449
Subject 2/ADL/08.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__08.npz,rtmo,64,10,0.631463
Subject 2/ADL/09.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__09.npz,rtmo,64,39,0.324023
Subject 2/ADL/10.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__10.npz,rtmo,64,21,0.513610
Subject 2/ADL/11.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__11.npz,rtmo,64,14,0.594833
Subject 2/ADL/12.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__12.npz,rtmo,64,21,0.447456
Subject 2/ADL/13.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__13.npz,rtmo,64,18,0.556717
Subject 2/ADL/14.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__14.npz,rtmo,64,32,0.343881
Subject 2/ADL/15.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__15.npz,rtmo,64,48,0.169429
Subject 2/ADL/16.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__16.npz,rtmo,64,24,0.536501
Subject 2/ADL/17.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__17.npz,rtmo,64,14,0.564223
Subject 2/ADL/18.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__18.npz,rtmo,64,48,0.174433
Subject 2/ADL/19.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__19.npz,rtmo,64,54,0.121499
Subject 2/ADL/20.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__20.npz,rtmo,64,31,0.410471
Subject 2/ADL/21.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__21.npz,rtmo,64,21,0.484839
Subject 2/ADL/22.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__22.npz,rtmo,64,11,0.646652
Subject 2/ADL/23.mp4,0,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__ADL__23.npz,rtmo,64,1,0.885186
Subject 2/Fall/01.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__01.npz,rtmo,64,6,0.708231
Subject 2/Fall/02.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__02.npz,rtmo,64,36,0.323178
Subject 2/Fall/03.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__03.npz,rtmo,64,0,0.711982
Subject 2/Fall/04.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__04.npz,rtmo,64,37,0.301177
Subject 2/Fall/05.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__05.npz,rtmo,64,0,0.700424
Subject 2/Fall/06.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__06.npz,rtmo,64,7,0.649488
Subject 2/Fall/07.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__07.npz,rtmo,64,1,0.745554
Subject 2/Fall/08.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__08.npz,rtmo,64,30,0.390834
Subject 2/Fall/09.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__09.npz,rtmo,64,49,0.169671
Subject 2/Fall/10.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__10.npz,rtmo,64,49,0.165910
Subject 2/Fall/11.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__11.npz,rtmo,64,21,0.486161
Subject 2/Fall/12.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__12.npz,rtmo,64,29,0.442792
Subject 2/Fall/13.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__13.npz,rtmo,64,29,0.412265
Subject 2/Fall/14.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__14.npz,rtmo,64,18,0.579328
Subject 2/Fall/15.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__15.npz,rtmo,64,23,0.464061
Subject 2/Fall/16.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__16.npz,rtmo,64,9,0.607012
Subject 2/Fall/17.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__17.npz,rtmo,64,27,0.436181
Subject 2/Fall/18.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__18.npz,rtmo,64,8,0.676984
Subject 2/Fall/19.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__19.npz,rtmo,64,2,0.657480
Subject 2/Fall/20.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__20.npz,rtmo,64,12,0.662733
Subject 2/Fall/21.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__21.npz,rtmo,64,4,0.703585
Subject 2/Fall/22.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__22.npz,rtmo,64,36,0.339061
Subject 2/Fall/23.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__23.npz,rtmo,64,21,0.497612
Subject 2/Fall/24.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__24.npz,rtmo,64,16,0.619630
Subject 2/Fall/25.mp4,1,2,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_2__Fall__25.npz,rtmo,64,1,0.786177
Subject 3/ADL/01.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__01.npz,rtmo,64,20,0.546941
Subject 3/ADL/02.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__02.npz,rtmo,64,7,0.666048
Subject 3/ADL/03.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__03.npz,rtmo,64,10,0.663575
Subject 3/ADL/04.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__04.npz,rtmo,64,9,0.610064
Subject 3/ADL/05.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__05.npz,rtmo,64,11,0.594908
Subject 3/ADL/06.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__06.npz,rtmo,64,19,0.511260
Subject 3/ADL/07.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__07.npz,rtmo,64,16,0.615110
Subject 3/ADL/08.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__08.npz,rtmo,64,2,0.788446
Subject 3/ADL/09.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__09.npz,rtmo,64,5,0.802119
Subject 3/ADL/10.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__10.npz,rtmo,64,3,0.739944
Subject 3/ADL/11.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__11.npz,rtmo,64,20,0.520597
Subject 3/ADL/12.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__12.npz,rtmo,64,36,0.319776
Subject 3/ADL/13.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__13.npz,rtmo,64,55,0.100488
Subject 3/ADL/14.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__14.npz,rtmo,64,44,0.254388
Subject 3/ADL/15.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__15.npz,rtmo,64,0,0.870935
Subject 3/ADL/16.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__16.npz,rtmo,64,1,0.867665
Subject 3/ADL/17.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__17.npz,rtmo,64,25,0.492116
Subject 3/ADL/18.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__18.npz,rtmo,64,5,0.789050
Subject 3/ADL/19.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__19.npz,rtmo,64,11,0.629495
Subject 3/ADL/20.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__20.npz,rtmo,64,1,0.897350
Subject 3/ADL/21.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__21.npz,rtmo,64,18,0.615429
Subject 3/ADL/22.mp4,0,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__ADL__22.npz,rtmo,64,47,0.212126
Subject 3/Fall/01.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__01.npz,rtmo,64,26,0.440970
Subject 3/Fall/02.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__02.npz,rtmo,64,20,0.458173
Subject 3/Fall/03.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__03.npz,rtmo,64,7,0.675962
Subject 3/Fall/04.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__04.npz,rtmo,64,48,0.183208
Subject 3/Fall/05.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__05.npz,rtmo,64,15,0.576027
Subject 3/Fall/06.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__06.npz,rtmo,64,0,0.719253
Subject 3/Fall/07.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__07.npz,rtmo,64,2,0.774423
Subject 3/Fall/08.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__08.npz,rtmo,64,51,0.146380
Subject 3/Fall/09.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__09.npz,rtmo,64,27,0.477327
Subject 3/Fall/10.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__10.npz,rtmo,64,32,0.347436
Subject 3/Fall/11.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__11.npz,rtmo,64,9,0.671495
Subject 3/Fall/12.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__12.npz,rtmo,64,0,0.748777
Subject 3/Fall/13.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__13.npz,rtmo,64,0,0.793105
Subject 3/Fall/14.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__14.npz,rtmo,64,40,0.284634
Subject 3/Fall/15.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__15.npz,rtmo,64,50,0.158418
Subject 3/Fall/16.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__16.npz,rtmo,64,47,0.175723
Subject 3/Fall/17.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__17.npz,rtmo,64,17,0.509948
Subject 3/Fall/18.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__18.npz,rtmo,64,48,0.213276
Subject 3/Fall/19.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__19.npz,rtmo,64,40,0.323992
Subject 3/Fall/20.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__20.npz,rtmo,64,2,0.673398
Subject 3/Fall/21.mp4,1,3,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_3__Fall__21.npz,rtmo,64,13,0.671181
Subject 4/ADL/01.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__01.npz,rtmo,64,2,0.850011
Subject 4/ADL/02.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__02.npz,rtmo,64,6,0.772891
Subject 4/ADL/03.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__03.npz,rtmo,64,16,0.576259
Subject 4/ADL/04.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__04.npz,rtmo,64,1,0.736037
Subject 4/ADL/05.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__05.npz,rtmo,64,25,0.447358
Subject 4/ADL/06.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__06.npz,rtmo,64,3,0.706421
Subject 4/ADL/07.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__07.npz,rtmo,64,25,0.425328
Subject 4/ADL/08.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__08.npz,rtmo,64,13,0.646926
Subject 4/ADL/09.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__09.npz,rtmo,64,1,0.873122
Subject 4/ADL/10.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__10.npz,rtmo,64,17,0.509999
Subject 4/ADL/11.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__11.npz,rtmo,64,34,0.347438
Subject 4/ADL/12.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__12.npz,rtmo,64,25,0.461461
Subject 4/ADL/13.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__13.npz,rtmo,64,3,0.775198
Subject 4/ADL/14.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__14.npz,rtmo,64,6,0.638787
Subject 4/ADL/15.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__15.npz,rtmo,64,14,0.584255
Subject 4/ADL/16.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__16.npz,rtmo,64,8,0.748836
Subject 4/ADL/17.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__17.npz,rtmo,64,13,0.549571
Subject 4/ADL/18.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__18.npz,rtmo,64,0,0.903768
Subject 4/ADL/19.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__19.npz,rtmo,64,0,0.871691
Subject 4/ADL/20.mp4,0,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__ADL__20.npz,rtmo,64,0,0.902481
Subject 4/Fall/01.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__01.npz,rtmo,64,13,0.551328
Subject 4/Fall/02.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__02.npz,rtmo,64,5,0.712763
Subject 4/Fall/03.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__03.npz,rtmo,64,13,0.427524
Subject 4/Fall/04.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__04.npz,rtmo,64,21,0.426021
Subject 4/Fall/05.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__05.npz,rtmo,64,8,0.729952
Subject 4/Fall/06.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__06.npz,rtmo,64,8,0.685017
Subject 4/Fall/07.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__07.npz,rtmo,64,10,0.625684
Subject 4/Fall/08.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__08.npz,rtmo,64,0,0.776064
Subject 4/Fall/09.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__09.npz,rtmo,64,23,0.452041
Subject 4/Fall/10.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__10.npz,rtmo,64,29,0.429184
Subject 4/Fall/11.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__11.npz,rtmo,64,44,0.232151
Subject 4/Fall/12.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__12.npz,rtmo,64,42,0.285237
Subject 4/Fall/13.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__13.npz,rtmo,64,10,0.657635
Subject 4/Fall/14.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__14.npz,rtmo,64,30,0.396130
Subject 4/Fall/15.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__15.npz,rtmo,64,27,0.448410
Subject 4/Fall/16.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__16.npz,rtmo,64,11,0.456258
Subject 4/Fall/17.mp4,1,4,gmdcsa24,data/poses/rtmo/gmdcsa24_t64/Subject_4__Fall__17.npz,rtmo,64,2,0.766911
