path,label,subject,dataset,pose_path,backend,frames,zero_pose_frames,mean_confidence
Subject 1/ADL/14.mp4,0,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__ADL__14.npz,alphapose,64,0,0.839340
Subject 1/ADL/15.mp4,0,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__ADL__15.npz,alphapose,64,0,0.830721
Subject 1/ADL/16.mp4,0,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__ADL__16.npz,alphapose,64,0,0.774864
Subject 1/Fall/01.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__01.npz,alphapose,64,14,0.594209
Subject 1/Fall/02.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__02.npz,alphapose,64,34,0.370631
Subject 1/Fall/03.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__03.npz,alphapose,64,0,0.799924
Subject 1/Fall/04.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__04.npz,alphapose,64,0,0.814502
Subject 1/Fall/05.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__05.npz,alphapose,64,0,0.811995
Subject 1/Fall/06.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__06.npz,alphapose,64,0,0.733247
Subject 1/Fall/07.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__07.npz,alphapose,64,0,0.749721
Subject 1/Fall/08.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__08.npz,alphapose,64,0,0.779557
Subject 1/Fall/09.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__09.npz,alphapose,64,0,0.512111
Subject 1/Fall/10.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__10.npz,alphapose,64,0,0.685277
Subject 1/Fall/11.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__11.npz,alphapose,64,0,0.800071
Subject 1/Fall/12.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__12.npz,alphapose,64,0,0.783182
Subject 1/Fall/13.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__13.npz,alphapose,64,0,0.610881
Subject 1/Fall/14.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__14.npz,alphapose,64,0,0.659074
Subject 1/Fall/15.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__15.npz,alphapose,64,0,0.783248
Subject 1/Fall/16.mp4,1,1,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_1__Fall__16.npz,alphapose,64,0,0.783526
Subject 2/ADL/01.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__01.npz,alphapose,64,0,0.668608
Subject 2/ADL/02.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__02.npz,alphapose,64,0,0.611099
Subject 2/ADL/03.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__03.npz,alphapose,64,0,0.740806
Subject 2/ADL/04.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__04.npz,alphapose,64,0,0.811621
Subject 2/ADL/05.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__05.npz,alphapose,64,0,0.569346
Subject 2/ADL/06.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__06.npz,alphapose,64,0,0.570910
Subject 2/ADL/07.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__07.npz,alphapose,64,0,0.834902
Subject 2/ADL/08.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__08.npz,alphapose,64,0,0.814258
Subject 2/ADL/09.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__09.npz,alphapose,64,0,0.757114
Subject 2/ADL/10.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__10.npz,alphapose,64,0,0.801880
Subject 2/ADL/11.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__11.npz,alphapose,64,0,0.827416
Subject 2/ADL/12.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__12.npz,alphapose,64,0,0.389763
Subject 2/ADL/13.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__13.npz,alphapose,64,0,0.625303
Subject 2/ADL/14.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__14.npz,alphapose,64,0,0.516499
Subject 2/ADL/15.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__15.npz,alphapose,64,0,0.539537
Subject 2/ADL/16.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__16.npz,alphapose,64,0,0.520455
Subject 2/ADL/17.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__17.npz,alphapose,64,0,0.718784
Subject 2/ADL/18.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__18.npz,alphapose,64,0,0.548895
Subject 2/ADL/19.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__19.npz,alphapose,64,0,0.485428
Subject 2/ADL/20.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__20.npz,alphapose,64,0,0.539360
Subject 2/ADL/21.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__21.npz,alphapose,64,0,0.748915
Subject 2/ADL/22.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__22.npz,alphapose,64,1,0.624279
Subject 2/ADL/23.mp4,0,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__ADL__23.npz,alphapose,64,0,0.783570
Subject 2/Fall/01.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__01.npz,alphapose,64,0,0.802045
Subject 2/Fall/02.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__02.npz,alphapose,64,24,0.451603
Subject 2/Fall/03.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__03.npz,alphapose,64,6,0.656822
Subject 2/Fall/04.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__04.npz,alphapose,64,23,0.445599
Subject 2/Fall/05.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__05.npz,alphapose,64,8,0.649406
Subject 2/Fall/06.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__06.npz,alphapose,64,0,0.693033
Subject 2/Fall/07.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__07.npz,alphapose,64,2,0.672460
Subject 2/Fall/08.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__08.npz,alphapose,64,0,0.597902
Subject 2/Fall/09.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__09.npz,alphapose,64,2,0.540872
Subject 2/Fall/10.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__10.npz,alphapose,64,1,0.404440
Subject 2/Fall/11.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__11.npz,alphapose,64,0,0.612261
Subject 2/Fall/12.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__12.npz,alphapose,64,0,0.706980
Subject 2/Fall/13.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__13.npz,alphapose,64,12,0.548349
Subject 2/Fall/14.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__14.npz,alphapose,64,4,0.586988
Subject 2/Fall/15.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__15.npz,alphapose,64,0,0.658696
Subject 2/Fall/16.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__16.npz,alphapose,64,0,0.791660
Subject 2/Fall/17.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__17.npz,alphapose,64,0,0.799516
Subject 2/Fall/18.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__18.npz,alphapose,64,0,0.811644
Subject 2/Fall/19.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__19.npz,alphapose,64,0,0.737743
Subject 2/Fall/20.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__20.npz,alphapose,64,0,0.832485
Subject 2/Fall/21.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__21.npz,alphapose,64,0,0.794648
Subject 2/Fall/22.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__22.npz,alphapose,64,0,0.735307
Subject 2/Fall/23.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__23.npz,alphapose,64,0,0.745876
Subject 2/Fall/24.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__24.npz,alphapose,64,0,0.806370
Subject 2/Fall/25.mp4,1,2,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_2__Fall__25.npz,alphapose,64,0,0.771384
Subject 3/ADL/01.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__01.npz,alphapose,64,0,0.217603
Subject 3/ADL/02.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__02.npz,alphapose,64,0,0.857198
Subject 3/ADL/03.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__03.npz,alphapose,64,0,0.413864
Subject 3/ADL/04.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__04.npz,alphapose,64,0,0.540847
Subject 3/ADL/05.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__05.npz,alphapose,64,0,0.738660
Subject 3/ADL/06.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__06.npz,alphapose,64,0,0.728879
Subject 3/ADL/07.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__07.npz,alphapose,64,0,0.889028
Subject 3/ADL/08.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__08.npz,alphapose,64,0,0.728509
Subject 3/ADL/09.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__09.npz,alphapose,64,1,0.774709
Subject 3/ADL/10.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__10.npz,alphapose,64,0,0.790175
Subject 3/ADL/11.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__11.npz,alphapose,64,0,0.730959
Subject 3/ADL/12.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__12.npz,alphapose,64,0,0.716940
Subject 3/ADL/13.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__13.npz,alphapose,64,0,0.474492
Subject 3/ADL/14.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__14.npz,alphapose,64,0,0.458456
Subject 3/ADL/15.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__15.npz,alphapose,64,0,0.643093
Subject 3/ADL/16.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__16.npz,alphapose,64,0,0.826000
Subject 3/ADL/17.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__17.npz,alphapose,64,0,0.670048
Subject 3/ADL/18.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__18.npz,alphapose,64,0,0.823406
Subject 3/ADL/19.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__19.npz,alphapose,64,0,0.780652
Subject 3/ADL/20.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__20.npz,alphapose,64,0,0.835407
Subject 3/ADL/21.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__21.npz,alphapose,64,0,0.815699
Subject 3/ADL/22.mp4,0,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__ADL__22.npz,alphapose,64,0,0.711736
Subject 3/Fall/01.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__01.npz,alphapose,64,0,0.616293
Subject 3/Fall/02.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__02.npz,alphapose,64,1,0.329573
Subject 3/Fall/03.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__03.npz,alphapose,64,0,0.527528
Subject 3/Fall/04.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__04.npz,alphapose,64,1,0.425050
Subject 3/Fall/05.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__05.npz,alphapose,64,0,0.479142
Subject 3/Fall/06.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__06.npz,alphapose,64,0,0.615402
Subject 3/Fall/07.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__07.npz,alphapose,64,0,0.473631
Subject 3/Fall/08.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__08.npz,alphapose,64,3,0.448650
Subject 3/Fall/09.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__09.npz,alphapose,64,3,0.483832
Subject 3/Fall/10.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__10.npz,alphapose,64,2,0.547756
Subject 3/Fall/11.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__11.npz,alphapose,64,0,0.804562
Subject 3/Fall/12.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__12.npz,alphapose,64,1,0.663915
Subject 3/Fall/13.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__13.npz,alphapose,64,0,0.792109
Subject 3/Fall/14.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__14.npz,alphapose,64,0,0.620230
Subject 3/Fall/15.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__15.npz,alphapose,64,7,0.485786
Subject 3/Fall/16.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__16.npz,alphapose,64,1,0.605738
Subject 3/Fall/17.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__17.npz,alphapose,64,2,0.384821
Subject 3/Fall/18.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__18.npz,alphapose,64,0,0.479187
Subject 3/Fall/19.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__19.npz,alphapose,64,4,0.521253
Subject 3/Fall/20.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__20.npz,alphapose,64,2,0.695609
Subject 3/Fall/21.mp4,1,3,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_3__Fall__21.npz,alphapose,64,0,0.818912
Subject 4/ADL/01.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__01.npz,alphapose,64,0,0.860302
Subject 4/ADL/02.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__02.npz,alphapose,64,0,0.860959
Subject 4/ADL/03.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__03.npz,alphapose,64,0,0.658323
Subject 4/ADL/04.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__04.npz,alphapose,64,0,0.694568
Subject 4/ADL/05.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__05.npz,alphapose,64,2,0.576642
Subject 4/ADL/06.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__06.npz,alphapose,64,11,0.595890
Subject 4/ADL/07.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__07.npz,alphapose,64,33,0.304557
Subject 4/ADL/08.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__08.npz,alphapose,64,0,0.842632
Subject 4/ADL/09.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__09.npz,alphapose,64,0,0.657386
Subject 4/ADL/10.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__10.npz,alphapose,64,1,0.647856
Subject 4/ADL/11.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__11.npz,alphapose,64,0,0.686653
Subject 4/ADL/12.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__12.npz,alphapose,64,0,0.729192
Subject 4/ADL/13.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__13.npz,alphapose,64,0,0.724537
Subject 4/ADL/14.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__14.npz,alphapose,64,0,0.682949
Subject 4/ADL/15.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__15.npz,alphapose,64,9,0.402119
Subject 4/ADL/16.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__16.npz,alphapose,64,0,0.432146
Subject 4/ADL/17.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__17.npz,alphapose,64,4,0.677013
Subject 4/ADL/18.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__18.npz,alphapose,64,0,0.867334
Subject 4/ADL/19.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__19.npz,alphapose,64,0,0.842765
Subject 4/ADL/20.mp4,0,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__ADL__20.npz,alphapose,64,0,0.858151
Subject 4/Fall/01.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__01.npz,alphapose,64,5,0.711192
Subject 4/Fall/02.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__02.npz,alphapose,64,4,0.694369
Subject 4/Fall/03.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__03.npz,alphapose,64,3,0.565585
Subject 4/Fall/04.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__04.npz,alphapose,64,15,0.469291
Subject 4/Fall/05.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__05.npz,alphapose,64,0,0.785242
Subject 4/Fall/06.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__06.npz,alphapose,64,9,0.637111
Subject 4/Fall/07.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__07.npz,alphapose,64,2,0.693262
Subject 4/Fall/08.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__08.npz,alphapose,64,8,0.621340
Subject 4/Fall/09.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__09.npz,alphapose,64,0,0.581298
Subject 4/Fall/10.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__10.npz,alphapose,64,11,0.508658
Subject 4/Fall/11.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__11.npz,alphapose,64,1,0.530612
Subject 4/Fall/12.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__12.npz,alphapose,64,0,0.608525
Subject 4/Fall/13.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__13.npz,alphapose,64,0,0.764155
Subject 4/Fall/14.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__14.npz,alphapose,64,22,0.518605
Subject 4/Fall/15.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__15.npz,alphapose,64,0,0.660421
Subject 4/Fall/16.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__16.npz,alphapose,64,4,0.500182
Subject 4/Fall/17.mp4,1,4,gmdcsa24,data/poses/gmdcsa24_alphapose_t64/Subject_4__Fall__17.npz,alphapose,64,0,0.786178
