path,video_path,subject,dataset,video_label,start_frame,end_frame,start_seconds,end_seconds,fall_onset_seconds,lead_seconds,y_1s,y_2s,y_3s,stage,pose_valid_ratio
dataset/dataset/chute07/cam1.avi#f32-95,dataset/dataset/chute07/cam1.avi,7,mcfd,1,32,95,1.066667,3.166667,4.200000,1.033333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute07/cam1.avi#f48-111,dataset/dataset/chute07/cam1.avi,7,mcfd,1,48,111,1.600000,3.700000,4.200000,0.500000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute08/cam1.avi#f0-63,dataset/dataset/chute08/cam1.avi,8,mcfd,1,0,63,0.000000,2.100000,3.025000,0.933333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute08/cam1.avi#f16-79,dataset/dataset/chute08/cam1.avi,8,mcfd,1,16,79,0.533333,2.633333,3.025000,0.400000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute09/cam1.avi#f0-63,dataset/dataset/chute09/cam1.avi,9,mcfd,1,0,63,0.000000,2.100000,5.358333,3.266667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute09/cam1.avi#f16-79,dataset/dataset/chute09/cam1.avi,9,mcfd,1,16,79,0.533333,2.633333,5.358333,2.733333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute09/cam1.avi#f32-95,dataset/dataset/chute09/cam1.avi,9,mcfd,1,32,95,1.066667,3.166667,5.358333,2.200000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute09/cam1.avi#f48-111,dataset/dataset/chute09/cam1.avi,9,mcfd,1,48,111,1.600000,3.700000,5.358333,1.666667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute09/cam1.avi#f64-127,dataset/dataset/chute09/cam1.avi,9,mcfd,1,64,127,2.133333,4.233333,5.358333,1.133333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute09/cam1.avi#f80-143,dataset/dataset/chute09/cam1.avi,9,mcfd,1,80,143,2.666667,4.766667,5.358333,0.600000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute09/cam1.avi#f96-159,dataset/dataset/chute09/cam1.avi,9,mcfd,1,96,159,3.200000,5.300000,5.358333,0.066667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute10/cam1.avi#f0-63,dataset/dataset/chute10/cam1.avi,10,mcfd,1,0,63,0.000000,2.100000,4.333333,2.233333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute10/cam1.avi#f16-79,dataset/dataset/chute10/cam1.avi,10,mcfd,1,16,79,0.533333,2.633333,4.333333,1.700000,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute10/cam1.avi#f32-95,dataset/dataset/chute10/cam1.avi,10,mcfd,1,32,95,1.066667,3.166667,4.333333,1.166667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute10/cam1.avi#f48-111,dataset/dataset/chute10/cam1.avi,10,mcfd,1,48,111,1.600000,3.700000,4.333333,0.633333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute10/cam1.avi#f64-127,dataset/dataset/chute10/cam1.avi,10,mcfd,1,64,127,2.133333,4.233333,4.333333,0.100000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute11/cam1.avi#f0-63,dataset/dataset/chute11/cam1.avi,11,mcfd,1,0,63,0.000000,2.100000,4.041667,1.933333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute11/cam1.avi#f16-79,dataset/dataset/chute11/cam1.avi,11,mcfd,1,16,79,0.533333,2.633333,4.041667,1.400000,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute11/cam1.avi#f32-95,dataset/dataset/chute11/cam1.avi,11,mcfd,1,32,95,1.066667,3.166667,4.041667,0.866667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute11/cam1.avi#f48-111,dataset/dataset/chute11/cam1.avi,11,mcfd,1,48,111,1.600000,3.700000,4.041667,0.333333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute12/cam1.avi#f0-63,dataset/dataset/chute12/cam1.avi,12,mcfd,1,0,63,0.000000,2.100000,5.175000,3.066667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute12/cam1.avi#f16-79,dataset/dataset/chute12/cam1.avi,12,mcfd,1,16,79,0.533333,2.633333,5.175000,2.533333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute12/cam1.avi#f32-95,dataset/dataset/chute12/cam1.avi,12,mcfd,1,32,95,1.066667,3.166667,5.175000,2.000000,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute12/cam1.avi#f48-111,dataset/dataset/chute12/cam1.avi,12,mcfd,1,48,111,1.600000,3.700000,5.175000,1.466667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute12/cam1.avi#f64-127,dataset/dataset/chute12/cam1.avi,12,mcfd,1,64,127,2.133333,4.233333,5.175000,0.933333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute12/cam1.avi#f80-143,dataset/dataset/chute12/cam1.avi,12,mcfd,1,80,143,2.666667,4.766667,5.175000,0.400000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute13/cam1.avi#f0-63,dataset/dataset/chute13/cam1.avi,13,mcfd,1,0,63,0.000000,2.100000,7.033333,4.933333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute13/cam1.avi#f16-79,dataset/dataset/chute13/cam1.avi,13,mcfd,1,16,79,0.533333,2.633333,7.033333,4.400000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute13/cam1.avi#f32-95,dataset/dataset/chute13/cam1.avi,13,mcfd,1,32,95,1.066667,3.166667,7.033333,3.866667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute13/cam1.avi#f48-111,dataset/dataset/chute13/cam1.avi,13,mcfd,1,48,111,1.600000,3.700000,7.033333,3.333333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute13/cam1.avi#f64-127,dataset/dataset/chute13/cam1.avi,13,mcfd,1,64,127,2.133333,4.233333,7.033333,2.800000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute13/cam1.avi#f80-143,dataset/dataset/chute13/cam1.avi,13,mcfd,1,80,143,2.666667,4.766667,7.033333,2.266667,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute13/cam1.avi#f96-159,dataset/dataset/chute13/cam1.avi,13,mcfd,1,96,159,3.200000,5.300000,7.033333,1.733333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute13/cam1.avi#f112-175,dataset/dataset/chute13/cam1.avi,13,mcfd,1,112,175,3.733333,5.833333,7.033333,1.200000,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute13/cam1.avi#f128-191,dataset/dataset/chute13/cam1.avi,13,mcfd,1,128,191,4.266667,6.366667,7.033333,0.666667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute13/cam1.avi#f144-207,dataset/dataset/chute13/cam1.avi,13,mcfd,1,144,207,4.800000,6.900000,7.033333,0.133333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute14/cam1.avi#f0-63,dataset/dataset/chute14/cam1.avi,14,mcfd,1,0,63,0.000000,2.100000,8.666667,6.566667,0,0,0,EARLY_FALL_VIDEO,0.984375
dataset/dataset/chute14/cam1.avi#f16-79,dataset/dataset/chute14/cam1.avi,14,mcfd,1,16,79,0.533333,2.633333,8.666667,6.033333,0,0,0,EARLY_FALL_VIDEO,0.984375
dataset/dataset/chute14/cam1.avi#f32-95,dataset/dataset/chute14/cam1.avi,14,mcfd,1,32,95,1.066667,3.166667,8.666667,5.500000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute14/cam1.avi#f48-111,dataset/dataset/chute14/cam1.avi,14,mcfd,1,48,111,1.600000,3.700000,8.666667,4.966667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute14/cam1.avi#f64-127,dataset/dataset/chute14/cam1.avi,14,mcfd,1,64,127,2.133333,4.233333,8.666667,4.433333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute14/cam1.avi#f80-143,dataset/dataset/chute14/cam1.avi,14,mcfd,1,80,143,2.666667,4.766667,8.666667,3.900000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute14/cam1.avi#f96-159,dataset/dataset/chute14/cam1.avi,14,mcfd,1,96,159,3.200000,5.300000,8.666667,3.366667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute14/cam1.avi#f112-175,dataset/dataset/chute14/cam1.avi,14,mcfd,1,112,175,3.733333,5.833333,8.666667,2.833333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute14/cam1.avi#f128-191,dataset/dataset/chute14/cam1.avi,14,mcfd,1,128,191,4.266667,6.366667,8.666667,2.300000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute14/cam1.avi#f144-207,dataset/dataset/chute14/cam1.avi,14,mcfd,1,144,207,4.800000,6.900000,8.666667,1.766667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute14/cam1.avi#f160-223,dataset/dataset/chute14/cam1.avi,14,mcfd,1,160,223,5.333333,7.433333,8.666667,1.233333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute14/cam1.avi#f176-239,dataset/dataset/chute14/cam1.avi,14,mcfd,1,176,239,5.866667,7.966667,8.666667,0.700000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute14/cam1.avi#f192-255,dataset/dataset/chute14/cam1.avi,14,mcfd,1,192,255,6.400000,8.500000,8.666667,0.166667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute15/cam1.avi#f0-63,dataset/dataset/chute15/cam1.avi,15,mcfd,1,0,63,0.000000,2.100000,6.416667,4.333333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute15/cam1.avi#f16-79,dataset/dataset/chute15/cam1.avi,15,mcfd,1,16,79,0.533333,2.633333,6.416667,3.800000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute15/cam1.avi#f32-95,dataset/dataset/chute15/cam1.avi,15,mcfd,1,32,95,1.066667,3.166667,6.416667,3.266667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute15/cam1.avi#f48-111,dataset/dataset/chute15/cam1.avi,15,mcfd,1,48,111,1.600000,3.700000,6.416667,2.733333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute15/cam1.avi#f64-127,dataset/dataset/chute15/cam1.avi,15,mcfd,1,64,127,2.133333,4.233333,6.416667,2.200000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute15/cam1.avi#f80-143,dataset/dataset/chute15/cam1.avi,15,mcfd,1,80,143,2.666667,4.766667,6.416667,1.666667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute15/cam1.avi#f96-159,dataset/dataset/chute15/cam1.avi,15,mcfd,1,96,159,3.200000,5.300000,6.416667,1.133333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute15/cam1.avi#f112-175,dataset/dataset/chute15/cam1.avi,15,mcfd,1,112,175,3.733333,5.833333,6.416667,0.600000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute15/cam1.avi#f128-191,dataset/dataset/chute15/cam1.avi,15,mcfd,1,128,191,4.266667,6.366667,6.416667,0.066667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute16/cam1.avi#f0-63,dataset/dataset/chute16/cam1.avi,16,mcfd,1,0,63,0.000000,2.100000,7.658333,5.566667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute16/cam1.avi#f16-79,dataset/dataset/chute16/cam1.avi,16,mcfd,1,16,79,0.533333,2.633333,7.658333,5.033333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute16/cam1.avi#f32-95,dataset/dataset/chute16/cam1.avi,16,mcfd,1,32,95,1.066667,3.166667,7.658333,4.500000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute16/cam1.avi#f48-111,dataset/dataset/chute16/cam1.avi,16,mcfd,1,48,111,1.600000,3.700000,7.658333,3.966667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute16/cam1.avi#f64-127,dataset/dataset/chute16/cam1.avi,16,mcfd,1,64,127,2.133333,4.233333,7.658333,3.433333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute16/cam1.avi#f80-143,dataset/dataset/chute16/cam1.avi,16,mcfd,1,80,143,2.666667,4.766667,7.658333,2.900000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute16/cam1.avi#f96-159,dataset/dataset/chute16/cam1.avi,16,mcfd,1,96,159,3.200000,5.300000,7.658333,2.366667,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute16/cam1.avi#f112-175,dataset/dataset/chute16/cam1.avi,16,mcfd,1,112,175,3.733333,5.833333,7.658333,1.833333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute16/cam1.avi#f128-191,dataset/dataset/chute16/cam1.avi,16,mcfd,1,128,191,4.266667,6.366667,7.658333,1.300000,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute16/cam1.avi#f144-207,dataset/dataset/chute16/cam1.avi,16,mcfd,1,144,207,4.800000,6.900000,7.658333,0.766667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute16/cam1.avi#f160-223,dataset/dataset/chute16/cam1.avi,16,mcfd,1,160,223,5.333333,7.433333,7.658333,0.233333,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute17/cam1.avi#f0-63,dataset/dataset/chute17/cam1.avi,17,mcfd,1,0,63,0.000000,2.100000,6.300000,4.200000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute17/cam1.avi#f16-79,dataset/dataset/chute17/cam1.avi,17,mcfd,1,16,79,0.533333,2.633333,6.300000,3.666667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute17/cam1.avi#f32-95,dataset/dataset/chute17/cam1.avi,17,mcfd,1,32,95,1.066667,3.166667,6.300000,3.133333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute17/cam1.avi#f48-111,dataset/dataset/chute17/cam1.avi,17,mcfd,1,48,111,1.600000,3.700000,6.300000,2.600000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute17/cam1.avi#f64-127,dataset/dataset/chute17/cam1.avi,17,mcfd,1,64,127,2.133333,4.233333,6.300000,2.066667,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute17/cam1.avi#f80-143,dataset/dataset/chute17/cam1.avi,17,mcfd,1,80,143,2.666667,4.766667,6.300000,1.533333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute17/cam1.avi#f96-159,dataset/dataset/chute17/cam1.avi,17,mcfd,1,96,159,3.200000,5.300000,6.300000,1.000000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute17/cam1.avi#f112-175,dataset/dataset/chute17/cam1.avi,17,mcfd,1,112,175,3.733333,5.833333,6.300000,0.466667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute18/cam1.avi#f0-63,dataset/dataset/chute18/cam1.avi,18,mcfd,1,0,63,0.000000,2.100000,5.583333,3.466667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute18/cam1.avi#f16-79,dataset/dataset/chute18/cam1.avi,18,mcfd,1,16,79,0.533333,2.633333,5.583333,2.933333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute18/cam1.avi#f32-95,dataset/dataset/chute18/cam1.avi,18,mcfd,1,32,95,1.066667,3.166667,5.583333,2.400000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute18/cam1.avi#f48-111,dataset/dataset/chute18/cam1.avi,18,mcfd,1,48,111,1.600000,3.700000,5.583333,1.866667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute18/cam1.avi#f64-127,dataset/dataset/chute18/cam1.avi,18,mcfd,1,64,127,2.133333,4.233333,5.583333,1.333333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute18/cam1.avi#f80-143,dataset/dataset/chute18/cam1.avi,18,mcfd,1,80,143,2.666667,4.766667,5.583333,0.800000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute18/cam1.avi#f96-159,dataset/dataset/chute18/cam1.avi,18,mcfd,1,96,159,3.200000,5.300000,5.583333,0.266667,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute19/cam1.avi#f0-63,dataset/dataset/chute19/cam1.avi,19,mcfd,1,0,63,0.000000,2.100000,4.325000,2.233333,0,0,1,PRE_FALL_2_3S,0.921875
dataset/dataset/chute19/cam1.avi#f16-79,dataset/dataset/chute19/cam1.avi,19,mcfd,1,16,79,0.533333,2.633333,4.325000,1.700000,0,1,1,PRE_FALL_1_2S,0.937500
dataset/dataset/chute19/cam1.avi#f32-95,dataset/dataset/chute19/cam1.avi,19,mcfd,1,32,95,1.066667,3.166667,4.325000,1.166667,0,1,1,PRE_FALL_1_2S,0.953125
dataset/dataset/chute19/cam1.avi#f48-111,dataset/dataset/chute19/cam1.avi,19,mcfd,1,48,111,1.600000,3.700000,4.325000,0.633333,1,1,1,PRE_FALL_0_1S,0.984375
dataset/dataset/chute19/cam1.avi#f64-127,dataset/dataset/chute19/cam1.avi,19,mcfd,1,64,127,2.133333,4.233333,4.325000,0.100000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute20/cam1.avi#f0-63,dataset/dataset/chute20/cam1.avi,20,mcfd,1,0,63,0.000000,2.100000,4.750000,2.633333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute20/cam1.avi#f16-79,dataset/dataset/chute20/cam1.avi,20,mcfd,1,16,79,0.533333,2.633333,4.750000,2.100000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute20/cam1.avi#f32-95,dataset/dataset/chute20/cam1.avi,20,mcfd,1,32,95,1.066667,3.166667,4.750000,1.566667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute20/cam1.avi#f48-111,dataset/dataset/chute20/cam1.avi,20,mcfd,1,48,111,1.600000,3.700000,4.750000,1.033333,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute20/cam1.avi#f64-127,dataset/dataset/chute20/cam1.avi,20,mcfd,1,64,127,2.133333,4.233333,4.750000,0.500000,1,1,1,PRE_FALL_0_1S,1.000000
dataset/dataset/chute21/cam1.avi#f0-63,dataset/dataset/chute21/cam1.avi,21,mcfd,1,0,63,0.000000,2.100000,7.400000,5.300000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute21/cam1.avi#f16-79,dataset/dataset/chute21/cam1.avi,21,mcfd,1,16,79,0.533333,2.633333,7.400000,4.766667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute21/cam1.avi#f32-95,dataset/dataset/chute21/cam1.avi,21,mcfd,1,32,95,1.066667,3.166667,7.400000,4.233333,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute21/cam1.avi#f48-111,dataset/dataset/chute21/cam1.avi,21,mcfd,1,48,111,1.600000,3.700000,7.400000,3.700000,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute21/cam1.avi#f64-127,dataset/dataset/chute21/cam1.avi,21,mcfd,1,64,127,2.133333,4.233333,7.400000,3.166667,0,0,0,EARLY_FALL_VIDEO,1.000000
dataset/dataset/chute21/cam1.avi#f80-143,dataset/dataset/chute21/cam1.avi,21,mcfd,1,80,143,2.666667,4.766667,7.400000,2.633333,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute21/cam1.avi#f96-159,dataset/dataset/chute21/cam1.avi,21,mcfd,1,96,159,3.200000,5.300000,7.400000,2.100000,0,0,1,PRE_FALL_2_3S,1.000000
dataset/dataset/chute21/cam1.avi#f112-175,dataset/dataset/chute21/cam1.avi,21,mcfd,1,112,175,3.733333,5.833333,7.400000,1.566667,0,1,1,PRE_FALL_1_2S,1.000000
dataset/dataset/chute21/cam1.avi#f128-191,dataset/dataset/chute21/cam1.avi,21,mcfd,1,128,191,4.266667,6.366667,7.400000,1.033333,0,1,1,PRE_FALL_1_2S,1.000000
