path,label,start,end,subject,cam,dataset
chute13/cam1,1,27.98333333333333,29.319333333333333,1,1,mcfd
chute13/cam1,2,29.351333333333333,32.55133333333333,1,1,mcfd
chute14/cam1,0,14.052666666666664,20.15266666666667,1,1,mcfd
chute14/cam1,1,20.18466666666667,21.320666666666668,1,1,mcfd
chute14/cam1,6,21.352666666666668,28.278476666666663,1,1,mcfd
chute14/cam1,7,28.278666666666663,34.584666666666664,1,1,mcfd
chute14/cam1,1,34.620666666666665,35.75266666666666,1,1,mcfd
chute14/cam1,2,35.784666666666666,38.82066666666667,1,1,mcfd
chute15/cam1,0,12.826666666666668,16.926666666666666,1,1,mcfd
chute15/cam1,1,16.958666666666666,18.394666666666662,1,1,mcfd
chute15/cam1,4,18.426666666666662,21.726666666666667,1,1,mcfd
chute15/cam1,7,21.758666666666667,25.858666666666668,1,1,mcfd
chute15/cam1,1,25.894666666666662,26.958666666666662,1,1,mcfd
chute15/cam1,2,26.994666666666667,29.726666666666667,1,1,mcfd
chute16/cam1,0,13.340666666666667,15.840666666666667,1,1,mcfd
chute16/cam1,9,15.872666666666667,19.604666666666667,1,1,mcfd
chute16/cam1,9,19.640666666666668,23.00466666666667,1,1,mcfd
chute16/cam1,1,23.040666666666667,25.040666666666667,1,1,mcfd
chute16/cam1,4,25.072666666666667,27.904666666666667,1,1,mcfd
chute16/cam1,7,27.94066666666667,30.340666666666667,1,1,mcfd
chute16/cam1,1,30.372666666666667,32.004666666666665,1,1,mcfd
chute16/cam1,2,32.04066666666667,34.004666666666665,1,1,mcfd
chute17/cam1,0,8.734666666666667,10.866666666666667,1,1,mcfd
chute17/cam1,9,10.898666666666667,13.298666666666668,1,1,mcfd
chute17/cam1,9,13.334666666666667,15.698666666666668,1,1,mcfd
chute17/cam1,1,15.734666666666667,18.066666666666663,1,1,mcfd
chute17/cam1,4,18.098666666666663,20.436806666666666,1,1,mcfd
chute17/cam1,1,24.698666666666668,26.034666666666663,1,1,mcfd
chute17/cam1,2,26.066666666666663,29.034666666666663,1,1,mcfd
chute18/cam1,0,14.204,16.772,1,1,mcfd
chute18/cam1,3,16.804,18.504,1,1,mcfd
chute18/cam1,4,18.54,21.84,1,1,mcfd
chute18/cam1,7,21.872,23.172,1,1,mcfd
chute18/cam1,1,23.204,24.204,1,1,mcfd
chute18/cam1,2,24.24,28.84,1,1,mcfd
chute19/cam1,0,9.952666666666667,18.052666666666664,1,1,mcfd
chute19/cam1,1,18.084666666666664,21.452666666666666,1,1,mcfd
chute19/cam1,2,21.484666666666666,27.120666666666665,1,1,mcfd
chute20/cam1,0,10.668,18.768,1,1,mcfd
chute20/cam1,1,18.804,23.036,1,1,mcfd
chute20/cam1,2,23.068,27.304,1,1,mcfd
chute01/cam1,2,37.54933333333334,41.90347333333334,1,1,mcfd
chute01/cam1,7,41.903333333333336,47.48680333333333,1,1,mcfd
chute01/cam1,0,47.48633333333333,48.61180333333333,1,1,mcfd
chute01/cam1,9,48.61133333333333,50.44514333333333,1,1,mcfd
chute01/cam1,0,50.44533333333334,51.48533333333334,1,1,mcfd
chute02/cam1,2,15.907333333333332,24.678473333333333,1,1,mcfd
chute02/cam1,7,24.67833333333333,27.803473333333333,1,1,mcfd
chute02/cam1,0,27.80333333333333,28.200333333333333,1,1,mcfd
chute03/cam1,2,22.345333333333333,28.011803333333333,1,1,mcfd
chute03/cam1,7,28.011333333333333,30.782643333333333,1,1,mcfd
chute04/cam1,2,13.870333333333331,14.953473333333331,1,1,mcfd
chute04/cam1,7,14.953333333333331,22.78680333333333,1,1,mcfd
chute04/cam1,1,22.78633333333333,24.49514333333333,1,1,mcfd
chute04/cam1,2,24.49533333333333,29.78680333333333,1,1,mcfd
chute04/cam1,7,29.78633333333333,33.41180333333333,1,1,mcfd
chute04/cam1,0,33.41133333333333,35.42930333333333,1,1,mcfd
chute05/cam1,7,15.280666666666669,21.203476666666663,1,1,mcfd
chute05/cam1,9,21.203666666666663,25.825976666666666,1,1,mcfd
chute06/cam1,2,22.35333333333333,38.97847333333333,1,1,mcfd
chute06/cam1,7,38.97833333333333,42.32930333333333,1,1,mcfd
chute07/cam1,2,19.491,24.99014,1,1,mcfd
chute07/cam1,7,24.99,28.63681,1,1,mcfd
chute07/cam1,1,28.637,29.92847,1,1,mcfd
chute07/cam1,7,29.928,31.38431,1,1,mcfd
chute08/cam1,7,16.355333333333334,23.29514333333333,1,1,mcfd
chute08/cam1,0,23.29533333333333,24.31533333333333,1,1,mcfd
chute09/cam1,2,22.903666666666663,28.299306666666663,1,1,mcfd
chute09/cam1,7,28.299666666666667,31.027636666666663,1,1,mcfd
chute10/cam1,1,17.386666666666667,18.720136666666665,1,1,mcfd
chute10/cam1,7,20.907636666666665,29.240976666666665,1,1,mcfd
chute10/cam1,0,29.240666666666662,31.583476666666662,1,1,mcfd
chute11/cam1,2,18.003666666666664,24.940976666666664,1,1,mcfd
chute11/cam1,7,24.940666666666665,27.582636666666662,1,1,mcfd
chute13/cam1,7,23.89133333333333,27.95133333333333,1,1,mcfd
chute17/cam1,7,20.436666666666667,24.666666666666668,1,1,mcfd
chute21/cam1,0,14.63681,19.082,1,1,mcfd
chute21/cam1,3,19.082,21.79,1,1,mcfd
chute21/cam1,4,21.822,27.99,1,1,mcfd
chute21/cam1,7,28.022,30.29,1,1,mcfd
chute21/cam1,1,30.322,32.014,1,1,mcfd
chute22/cam1,0,10.085333333333336,19.32933333333333,1,1,mcfd
chute22/cam1,3,19.365333333333336,22.62933333333333,1,1,mcfd
chute22/cam1,4,22.665333333333333,24.365333333333336,1,1,mcfd
chute22/cam1,7,24.397333333333336,25.32933333333333,1,1,mcfd
chute22/cam1,1,25.365333333333336,27.409333333333333,1,1,mcfd
chute23/cam1,0,18.993333333333336,21.57433333333333,1,1,mcfd
chute23/cam1,7,51.94133333333333,55.34514333333333,1,1,mcfd
chute23/cam1,0,62.60533333333333,88.26180333333333,1,1,mcfd
chute23/cam1,6,91.53233333333334,93.92847333333332,1,1,mcfd
chute23/cam1,7,93.92833333333331,101.82430333333332,1,1,mcfd
chute23/cam1,5,106.63633333333334,109.51333333333334,1,1,mcfd
chute23/cam1,7,113.63633333333334,119.92847333333332,1,1,mcfd
chute23/cam1,3,140.32433333333333,143.40533333333332,1,1,mcfd
chute23/cam1,4,143.44133333333332,149.29847333333333,1,1,mcfd
chute23/cam1,7,149.30533333333332,151.82430333333332,1,1,mcfd
chute24/cam1,0,10.014666666666669,31.674666666666667,1,1,mcfd
chute24/cam1,9,31.70666666666667,43.03866666666666,1,1,mcfd
chute24/cam1,9,43.074666666666666,47.53866666666666,1,1,mcfd
chute24/cam1,9,47.574666666666666,57.53866666666666,1,1,mcfd
chute24/cam1,9,57.574666666666666,62.00666666666667,1,1,mcfd
chute24/cam1,9,62.03866666666666,82.20666666666666,1,1,mcfd
chute24/cam1,9,82.23866666666666,85.43866666666666,1,1,mcfd
chute24/cam1,9,85.47466666666666,100.53866666666666,1,1,mcfd
chute24/cam1,9,100.57466666666666,103.37466666666666,1,1,mcfd
chute24/cam1,0,103.40666666666668,107.30666666666666,1,1,mcfd
chute24/cam1,0,107.33866666666664,110.97466666666666,1,1,mcfd
chute24/cam1,9,111.00666666666666,117.77013666666666,1,1,mcfd
chute21/cam1,2,32.014,36.99097,1,1,mcfd
chute21/cam1,7,36.991,40.53264,1,1,mcfd
chute21/cam1,0,40.533,41.067,1,1,mcfd
chute22/cam1,2,27.409333333333333,30.79733333333333,1,1,mcfd
chute22/cam1,7,30.79733333333333,36.26180333333333,1,1,mcfd
chute22/cam1,0,36.26133333333333,36.73333333333333,1,1,mcfd
chute23/cam1,9,21.57433333333333,24.345143333333333,1,1,mcfd
chute23/cam1,0,12.393333333333333,18.37333333333333,1,1,mcfd
chute23/cam1,8,18.39333333333333,18.993333333333336,1,1,mcfd
chute23/cam1,0,24.345333333333333,50.51180333333333,1,1,mcfd
chute23/cam1,1,50.51133333333333,51.94133333333333,1,1,mcfd
chute23/cam1,0,55.345333333333336,57.76180333333333,1,1,mcfd
chute23/cam1,9,57.76133333333333,62.57333333333334,1,1,mcfd
chute23/cam1,5,88.26133333333334,91.53264333333334,1,1,mcfd
chute23/cam1,0,101.82433333333331,105.88680333333332,1,1,mcfd
chute23/cam1,3,105.88633333333334,106.63680333333332,1,1,mcfd
chute23/cam1,6,109.51333333333334,113.63680333333332,1,1,mcfd
chute23/cam1,1,119.92833333333331,121.01180333333332,1,1,mcfd
chute23/cam1,7,121.01133333333334,125.40764333333334,1,1,mcfd
chute23/cam1,9,125.40733333333334,137.4076433333333,1,1,mcfd
chute23/cam1,0,137.40733333333333,140.32430333333332,1,1,mcfd
chute23/cam1,8,171.26180333333332,173.44930333333332,1,1,mcfd
chute23/cam1,0,151.82433333333333,171.2613333333333,1,1,mcfd
chute23/cam1,0,173.44933333333333,179.55014333333332,1,1,mcfd
chute24/cam1,8,117.76966666666668,121.62180666666666,1,1,mcfd
